country_code,year,access_to_clean_fuels_and_technologies_for_cooking_percent_of_population,access_to_electricity_percent_of_population,adjusted_savings_natural_resources_depletion_percent_of_gni,adjusted_savings_net_forest_depletion_percent_of_gni,agricultural_land_percent_of_land_area,agriculture_forestry_and_fishing_value_added_percent_of_gdp,annual_freshwater_withdrawals_total_percent_of_internal_resources,annualized_average_growth_rate_in_per_capita_real_survey_mean_consumption_or_income_total_population_percent,cause_of_death_by_communicable_diseases_and_maternal_prenatal_and_nutrition_conditions_percent_of_total,children_in_employment_total_percent_of_children_ages_7_14,co2_emissions_metric_tons_per_capita,control_of_corruption_estimate,cooling_degree_days_projected_change_in_number_of_degree_celsius,droughts_floods_extreme_temperatures_percent_of_population_average_1990_2009,ease_of_doing_business_index_1_most_business_friendly_regulations,electricity_production_from_coal_sources_percent_of_total,energy_imports_net_percent_of_energy_use,energy_intensity_level_of_primary_energy_mj_2011_ppp_gdp,energy_use_kg_of_oil_equivalent_per_capita,fertility_rate_total_births_per_woman,food_production_index_2004_2006_100,forest_area_percent_of_land_area,fossil_fuel_energy_consumption_percent_of_total,gdp_growth_annual_percent,ghg_net_emissions_removals_by_lucf_mt_of_co2_equivalent,gini_index_world_bank_estimate,government_effectiveness_estimate,government_expenditure_on_education_total_percent_of_government_expenditure,heat_index_35_projected_change_in_days,hospital_beds_per_1_000_people,income_share_held_by_lowest_20_percent,individuals_using_the_internet_percent_of_population,labor_force_participation_rate_total_percent_of_total_population_ages_15_64_modeled_ilo_estimate,life_expectancy_at_birth_total_years,literacy_rate_adult_total_percent_of_people_ages_15_and_above,mammal_species_threatened,maximum_5_day_rainfall_25_year_return_level_projected_change_in_mm,mean_drought_index_projected_change_unitless,methane_emissions_metric_tons_of_co2_equivalent_per_capita,mortality_rate_under_5_per_1_000_live_births,net_migration,nitrous_oxide_emissions_metric_tons_of_co2_equivalent_per_capita,patent_applications_residents,people_using_safely_managed_drinking_water_services_percent_of_population,people_using_safely_managed_sanitation_services_percent_of_population,pm2_5_air_pollution_mean_annual_exposure_micrograms_per_cubic_meter,political_stability_and_absence_of_violence_terrorism_estimate,population_ages_65_and_above_percent_of_total_population,population_density_people_per_sq_km_of_land_area,poverty_headcount_ratio_at_national_poverty_lines_percent_of_population,prevalence_of_overweight_percent_of_adults,prevalence_of_undernourishment_percent_of_population,proportion_of_seats_held_by_women_in_national_parliaments_percent,ratio_of_female_to_male_labor_force_participation_rate_percent_modeled_ilo_estimate,regulatory_quality_estimate,renewable_electricity_output_percent_of_total_electricity_output,renewable_energy_consumption_percent_of_total_final_energy_consumption,research_and_development_expenditure_percent_of_gdp,rule_of_law_estimate,school_enrollment_primary_percent_gross,school_enrollment_primary_and_secondary_gross_gender_parity_index_gpi,scientific_and_technical_journal_articles,strength_of_legal_rights_index_0_weak_to_12_strong,terrestrial_and_marine_protected_areas_percent_of_total_territorial_area,unemployment_total_percent_of_total_labor_force_modeled_ilo_estimate,unmet_need_for_contraception_percent_of_married_women_ages_15_49,voice_and_accountability_estimate,poverty_headcount_ratio_at_1_90_a_day_2011_ppp_percent_of_population
SSD,2006,0.529999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.1880035400391,52.315,NA,NA,NA,NA,NA,131.3,NA,NA,NA,NA,NA,NA,NA,3.22223242362919,NA,NA,NA,NA,NA,91.821844811372,NA,0,NA,NA,NA,NA,NA,0,NA,NA,12.4020004272461,NA,NA,NA
SSD,2007,0.560000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.1230010986328,52.96,NA,NA,NA,NA,NA,124.6,846611,NA,NA,NA,NA,NA,NA,3.24277200898265,NA,NA,NA,NA,NA,92.0001049711494,NA,0,NA,NA,NA,NA,NA,0,NA,NA,12.21399974823,NA,NA,NA
SSD,2008,0.570000000000004,NA,NA,NA,NA,4.19544282441311,NA,NA,NA,45.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.0579986572266,53.6,26.8312797546387,NA,NA,NA,NA,118.4,NA,NA,NA,NA,NA,NA,NA,3.26513668002031,NA,NA,NA,NA,NA,92.2039517854916,NA,0,NA,NA,NA,NA,NA,0,NA,NA,12.1499996185303,NA,NA,NA
SSD,2009,0.590000000000002,3,NA,NA,NA,5.22004160956288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.465,NA,NA,NA,5.04164187983342,NA,46.3,NA,NA,NA,NA,3.9,NA,74.9540023803711,54.219,NA,NA,NA,NA,NA,112.4,NA,NA,NA,NA,NA,NA,NA,3.2930701263221702,NA,50.6,NA,NA,NA,92.5066790179158,NA,0,NA,NA,NA,NA,NA,0,NA,NA,12.5740003585815,NA,NA,44.7
SSD,2010,0.560000000000005,1.5,NA,NA,NA,5.29379348275505,NA,NA,68.8,NA,NA,-0.8176964,NA,NA,NA,NA,NA,NA,NA,5.376,NA,NA,NA,5.49341639529945,NA,NA,NA,NA,NA,NA,NA,NA,74.7829971313477,54.8,NA,NA,NA,NA,NA,106.8,NA,NA,NA,NA,NA,43.2253399578039,NA,3.32967900681968,NA,NA,NA,NA,NA,92.9836181680936,NA,0,NA,NA,NA,NA,NA,0,NA,NA,12.6770000457764,26.3,NA,NA
SSD,2011,0.580000000000003,5.44520282745361,NA,0,NA,4.67693681681883,NA,NA,NA,NA,NA,-1.395799,NA,NA,NA,NA,NA,NA,NA,5.286,NA,NA,NA,-4.64031673600859,NA,NA,-1.882391,3.95070004463196,NA,NA,NA,NA,74.7180023193359,55.325,NA,NA,NA,NA,NA,101.9,NA,NA,NA,NA,NA,45.1014724085413,-1.430328,3.35898800278597,NA,NA,NA,NA,26.5060240963855,93.1711829049064,-1.673312,0,NA,NA,-1.38442,90.0506820678711,0.647140026092529,1.62,NA,NA,12.6809997558594,NA,-1.114089,NA
SSD,2012,0.590000000000002,8.76476860046387,0.36835708242324,0,NA,6.17613217428162,2.53076923076923,NA,NA,NA,0.131616320008005,-1.280866,NA,NA,NA,0,-174.974880927053,1.37431574003536,63.6697128147739,5.197,NA,NA,70.068469856336,-46.0821223743007,NA,NA,-1.584737,NA,NA,NA,NA,NA,74.6169967651367,55.791,NA,NA,NA,NA,NA,98.5,-100000,NA,NA,NA,NA,43.9740586353133,-1.156583,3.38460431047192,NA,50.1,NA,NA,26.5060240963855,93.4473785941316,-1.471,0.449438202247191,30.196821278189,NA,-1.430732,NA,NA,3.42,NA,NA,12.7019996643066,NA,-1.33309,NA
SSD,2013,0.580000000000003,11.8438625335693,5.89643039550244,0,NA,9.635809346303,NA,NA,NA,NA,0.139880247639892,-1.382362,NA,NA,NA,0,-672.395038027025,1.27747957782748,65.393302350663,5.108,NA,NA,72.3759875950676,13.1297311406943,NA,NA,-1.679247,3.22801995277405,NA,NA,NA,3.829969245,74.4860000610352,56.2,NA,NA,NA,NA,NA,96.8,NA,NA,NA,NA,NA,42.6420012133163,-1.730329,3.40423764864146,NA,NA,NA,NA,26.5060240963855,93.8153982452596,-1.527299,0.423728813559322,29.7016549651407,NA,-1.512015,NA,NA,9.8,2,NA,12.7299995422363,NA,-1.44238,NA
SSD,2014,0.619999999999998,14.9697742462158,11.4750421499158,0,NA,7.59651499950791,2.53076923076923,NA,NA,NA,0.145569875099516,-1.589431,NA,NA,NA,0,-1058.12002307807,1.29834889768003,66.3419954536682,5.022,NA,NA,72.2226347839002,3.37364847715736,NA,NA,-2.068171,4.13136005401611,NA,NA,NA,4.51615373,74.3359985351563,56.552,NA,NA,NA,NA,NA,96.3,NA,NA,NA,NA,NA,41.9005603291223,-2.646577,3.41354899345137,NA,55.1,NA,NA,26.5060240963855,94.2564462028012,-1.66792,0.409836065573771,29.8296332934483,NA,-1.82296,NA,NA,5.51,2,NA,12.6379995346069,NA,-1.617889,NA
SSD,2015,0.629999999999997,18.3952312469482,3.73144304171734,0,NA,10.3550133412234,NA,NA,64.5,NA,0.181371036664291,-1.687515,NA,NA,NA,0,NA,1.08609817039803,NA,4.937,NA,NA,NA,-10.7933646271143,NA,NA,-2.163074,3.27551007270813,NA,NA,NA,5.5,74.1719970703125,56.855,NA,NA,NA,NA,NA,96.2,NA,NA,NA,NA,NA,47.7680316917478,-2.375689,3.41203498655892,NA,65.6,NA,NA,26.5060240963855,94.7776249553473,-1.683604,0.606060606060606,39.0743843216671,NA,-1.855473,72.9899063110352,0.685389995574951,5.51,2,NA,12.5749998092651,NA,-1.594526,NA
SSD,2016,0.639999999999996,21.8724517822266,NA,NA,NA,NA,NA,NA,63.4,NA,0.159441965076983,-1.714806,NA,NA,NA,NA,NA,NA,NA,4.855,NA,NA,NA,NA,NA,NA,-2.353382,0.907649993896484,NA,NA,NA,6.679728051,74.0790023803711,57.12,NA,NA,NA,NA,NA,96.2,NA,NA,NA,NA,NA,44.8465719894277,-2.418966,3.42229756737999,NA,82.3,NA,NA,28.4595300261097,95.1334036042539,-1.858261,NA,NA,NA,-1.929472,NA,NA,2.01,2,15.5015818826495,12.496000289917,NA,-1.796339,NA
SSD,2017,NA,25.1174411773682,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.713336,NA,NA,NA,NA,NA,NA,NA,4.775,NA,NA,NA,NA,NA,NA,-2.483661,1.07369995117188,NA,NA,NA,7.977428907,73.995002746582,57.365,NA,NA,NA,NA,NA,96.2,-870998,NA,NA,NA,NA,45.5775055664158,-2.452061,3.41576478198637,NA,NA,NA,NA,28.4595300261097,95.5068440200255,-1.944518,NA,NA,NA,-1.938457,NA,NA,6.4,2,15.5015012515745,12.3590002059937,NA,-1.821209,NA
SSD,2018,NA,28.2018566131592,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.728171,NA,NA,NA,NA,NA,NA,NA,4.696,NA,NA,NA,NA,NA,NA,-2.449409,0.875440001487732,NA,NA,NA,NA,73.9029998779297,57.604,34.5227584838867,14,NA,NA,NA,96.2,NA,NA,NA,NA,NA,NA,-2.431055,3.39848287985152,NA,NA,NA,NA,28.4595300261097,95.9196110237473,-2.045286,NA,NA,NA,-1.957827,NA,NA,9.08,2,15.5015012515745,12.2250003814697,NA,-1.97818,NA
SSD,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.773724,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.451555,NA,NA,NA,NA,NA,73.9079971313477,NA,NA,NA,NA,NA,NA,96.2,NA,NA,NA,NA,NA,NA,-2.558902,3.37680513659551,NA,NA,NA,NA,28.4595300261097,96.1074309019153,-2.048965,NA,NA,NA,-1.969724,NA,NA,NA,2,NA,12.2440004348755,NA,-1.974809,NA
SDN,1960,NA,NA,NA,NA,NA,51.4278429372769,NA,NA,NA,NA,0.12978371368493,NA,NA,NA,NA,NA,NA,NA,NA,6.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00650095939636,NA,NA,NA,48.194,NA,NA,NA,NA,NA,176,NA,NA,NA,NA,NA,NA,NA,3.23518180351729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1961,NA,NA,NA,NA,NA,51.5030530765618,NA,NA,NA,NA,0.128810195636166,NA,NA,NA,NA,NA,NA,NA,NA,6.713,23.01,NA,NA,0.0223913340338129,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.618,NA,NA,NA,NA,NA,173.1,NA,NA,NA,NA,NA,NA,NA,3.21762763592219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1962,NA,NA,NA,NA,NA,49.8810810810811,NA,NA,NA,NA,0.134379625665967,NA,NA,NA,NA,NA,NA,NA,NA,6.737,23.42,NA,NA,6.91584215418327,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.035,NA,NA,NA,NA,NA,170.4,0,NA,NA,NA,NA,NA,NA,3.19154345617714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1963,NA,NA,NA,NA,NA,44.845908607864,NA,NA,NA,NA,0.147903282863798,NA,NA,NA,NA,NA,NA,NA,NA,6.762,24.71,NA,NA,-2.84697167991409,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.446,NA,NA,NA,NA,NA,167.9,NA,NA,NA,NA,NA,NA,NA,3.15999443313777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1964,NA,NA,NA,NA,NA,41.8287132809268,NA,NA,NA,NA,0.159284213199374,NA,NA,NA,NA,NA,NA,NA,NA,6.787,23.78,NA,NA,-1.12044911833431,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.852,NA,NA,NA,NA,NA,165.6,NA,NA,NA,NA,NA,NA,NA,3.12603701272602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1965,NA,NA,NA,NA,NA,41.9412465263994,NA,NA,NA,NA,0.202254535941352,NA,NA,NA,NA,NA,NA,NA,NA,6.81,23.86,NA,NA,6.77707407277404,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.257,NA,NA,NA,NA,NA,163.4,NA,NA,NA,NA,NA,NA,NA,3.09150514526806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1966,NA,NA,NA,NA,NA,35.1325207970594,NA,NA,NA,NA,0.214127207373621,NA,NA,NA,NA,NA,NA,NA,NA,6.831,24.14,NA,NA,-3.57514748580708,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.663,NA,NA,NA,NA,NA,161.4,NA,NA,NA,NA,NA,NA,NA,3.07576495408054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1967,NA,NA,NA,NA,NA,34.8579596212257,NA,NA,NA,NA,0.25077107259379,NA,NA,NA,NA,NA,NA,NA,NA,6.85,27.59,NA,NA,1.42408128240317,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.069,NA,NA,NA,NA,NA,159.7,0,NA,NA,NA,NA,NA,NA,3.05713735255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1968,NA,NA,NA,NA,NA,32.5402259500171,NA,NA,NA,NA,0.237411935045291,NA,NA,NA,NA,NA,NA,NA,NA,6.865,25.43,NA,NA,1.96322082366819,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.469,NA,NA,NA,NA,NA,158.2,NA,NA,NA,NA,NA,NA,NA,3.03676202094641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1969,NA,NA,NA,NA,NA,34.5095600808332,NA,NA,NA,NA,0.310545184002263,NA,NA,NA,NA,NA,NA,NA,NA,6.878,27.91,NA,NA,1.38935049190879,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.86,NA,NA,NA,NA,NA,156.9,NA,NA,NA,NA,NA,NA,NA,3.01567847818203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1970,NA,NA,NA,NA,NA,38.1649118009025,NA,NA,NA,NA,0.349795296852885,NA,NA,NA,NA,NA,NA,NA,NA,6.888,29.15,NA,NA,5.9250747144729,NA,NA,NA,NA,NA,1.04260003566742,NA,NA,NA,52.234,NA,NA,NA,NA,3.08821498390344,155.8,NA,2.35592402034683,NA,NA,NA,NA,NA,2.99483548440433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1971,NA,NA,NA,NA,NA,38.8177710843374,NA,NA,NA,NA,0.348436321761447,NA,NA,NA,NA,0,19.3549869682336,NA,491.376198362016,6.899,29.99,NA,19.3550011973829,2.24731410064325,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.583,NA,NA,NA,NA,2.97599052184104,154.9,NA,2.22088303768065,NA,NA,NA,NA,NA,2.99280551697542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1972,NA,NA,NA,NA,NA,38.5380522785103,NA,NA,NA,NA,0.364915421800219,NA,NA,NA,NA,0,19.0622716790881,NA,485.018934668644,6.91,30.62,NA,19.0622716790881,-5.07098648030895,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.901,NA,NA,NA,NA,2.88731584559359,154,20002,2.15360957306776,NA,NA,NA,NA,NA,2.98892298978498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1973,NA,NA,NA,NA,NA,39.841343910406,NA,NA,NA,NA,0.357025947725627,NA,NA,NA,NA,0,19.7453163182188,NA,484.572618265717,6.921,31.31,NA,19.7453163182188,0.632195250711433,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.184,NA,NA,NA,NA,3.04118697530291,153.1,NA,2.30124852718539,NA,NA,NA,NA,NA,2.98289146103386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1974,NA,NA,NA,NA,NA,39.601015596663,NA,NA,NA,NA,0.362399256054519,NA,NA,NA,NA,0,18.8148811938919,NA,474.57575246534,6.93,34.4,NA,18.8148811938919,11.4452891428663,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.43,NA,NA,NA,NA,2.60992155601341,152.2,NA,1.72604274216272,NA,NA,NA,NA,NA,2.97419457224683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1975,NA,NA,NA,NA,NA,35.8104084792188,NA,NA,NA,NA,0.261780729370585,NA,NA,NA,NA,0,17.2212474877765,NA,461.120635034342,6.936,35.23,NA,17.2212474877765,15.7134664496094,NA,NA,NA,NA,NA,0.9932000041008,NA,NA,NA,53.638,NA,NA,NA,NA,2.70761153429207,151.2,NA,1.86690982931267,NA,NA,NA,NA,NA,2.96292819537991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1976,NA,NA,NA,NA,NA,34.3776865030089,NA,NA,NA,NA,0.22447319302603,NA,NA,NA,NA,0,14.9543337766324,NA,446.898931862578,6.933,36.19,NA,14.9543337766324,16.6652197368838,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.807,NA,NA,NA,NA,2.68646896224617,150.1,NA,1.87074682827484,NA,NA,NA,NA,NA,2.95989786306008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1977,NA,NA,NA,NA,NA,35.6043198529412,NA,NA,NA,NA,0.220178108245013,NA,NA,NA,NA,0,15.18985057318,NA,445.524031505398,6.919,38.62,NA,15.18985057318,6.22385378188693,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.946,NA,NA,NA,NA,2.8156774744191,148.9,180000,2.10178911936477,NA,NA,NA,NA,NA,2.95377120553909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1978,NA,NA,NA,NA,NA,34.7434978163092,NA,NA,NA,NA,0.192456247926616,NA,NA,NA,NA,0,14.1399499107577,NA,437.594367121106,6.892,39.36,NA,14.1399626971064,-5.93098672226621,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.061,NA,NA,NA,NA,2.53653827663846,147.8,NA,1.71994159175351,NA,NA,NA,NA,NA,2.94576312610836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1979,NA,NA,NA,NA,NA,32.1293144011736,NA,NA,NA,NA,0.19323828475403,NA,NA,NA,NA,0,12.5720479752108,NA,427.253048447291,6.853,38.75,NA,12.5720479752108,-5.01859932905499,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.161,NA,NA,NA,NA,2.66108368030602,146.7,NA,1.86997331796062,NA,NA,NA,NA,NA,2.93718826110248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1980,NA,NA,NA,NA,NA,29.9135369422909,NA,NA,NA,NA,0.196013969668436,NA,NA,NA,NA,0,15.2562573781025,NA,437.519741050763,6.802,41.07,NA,15.2562573781025,1.52431014825436,NA,NA,NA,NA,NA,0.890699982643127,NA,NA,NA,54.253,NA,NA,NA,NA,2.96095776327061,145.8,NA,2.29096007656195,NA,NA,NA,NA,NA,2.92940160198871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1981,NA,NA,NA,NA,NA,33.3799231268407,NA,NA,NA,NA,0.184043369028908,NA,NA,NA,NA,0,13.8000415576174,NA,426.890502228966,6.741,46.27,NA,13.8000297178404,7.43756365497946,NA,NA,NA,NA,NA,0.870199978351593,NA,NA,NA,54.342,NA,NA,NA,NA,2.6716601735727,144.8,NA,1.87861809427781,NA,NA,NA,NA,NA,2.92611128797502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1982,NA,NA,NA,NA,NA,34.1053391053391,NA,NA,NA,NA,0.186953328423894,NA,NA,NA,NA,0,15.3054479491587,NA,431.003010124253,6.674,40.48,NA,15.3054366188566,5.95866643353537,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.435,NA,NA,NA,NA,2.85408965677888,143.8,219998,2.1192260054459102,NA,NA,NA,NA,NA,2.92138123810212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1983,NA,NA,NA,NA,NA,31.1911170928668,NA,NA,NA,NA,0.184555470976632,NA,NA,NA,NA,0,14.22006853783,NA,430.135477305966,6.605,42.05,NA,14.2200575615912,2.06250169397741,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.534,NA,NA,NA,NA,2.65532710605291,142.7,NA,1.88363892368953,7,NA,NA,NA,NA,2.91632159189253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1984,NA,NA,NA,NA,NA,28.6064541779869,NA,NA,NA,NA,0.160268905436211,NA,NA,NA,NA,0,13.5397017723984,NA,415.268330998475,6.535,37.33,NA,13.5397017723984,-5.00890676887535,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.645,NA,NA,NA,NA,2.58757390386181,141.5,NA,1.82810006916213,NA,NA,NA,NA,NA,2.91224152970961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1985,NA,NA,NA,NA,NA,31.4663327170314,NA,NA,NA,NA,0.180726729559944,NA,NA,NA,NA,0,15.1639430829225,NA,420.035092784189,6.467,45.03,NA,15.1639219605916,-6.28104357959518,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.768,NA,NA,NA,NA,2.39638883644902,140.1,NA,1.61475101926551,NA,NA,NA,NA,NA,2.91027633807814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1986,NA,NA,NA,NA,NA,34.5177463783912,NA,NA,NA,NA,0.183360631436094,NA,NA,NA,NA,0,14.6141384178747,NA,414.399307707919,6.401,44.02,NA,14.6141384178747,5.41381101182876,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.901,NA,NA,NA,NA,2.25340956106918,138.5,NA,1.525408516327,NA,NA,NA,NA,NA,2.91522039909805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1987,NA,NA,NA,NA,NA,31.611631753032,NA,NA,NA,NA,0.140880448263423,NA,NA,NA,NA,0,11.6485147127338,NA,397.420978843205,6.337,40.4,NA,11.6485041362129,14.2208845977815,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.039,NA,NA,NA,NA,2.23025350159683,136.8,150000,1.53088395702774,NA,NA,NA,NA,NA,2.91908595299188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1988,NA,NA,NA,NA,NA,39.3728788663579,NA,NA,NA,NA,0.19864412508017,NA,NA,NA,NA,0,15.4230207729229,NA,411.643006097774,6.274,47.7,NA,15.4230108185795,-0.331091818345428,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.182,NA,NA,NA,NA,2.09081089446648,134.8,NA,1.39372796482428,NA,NA,NA,NA,NA,2.92194645200545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1989,NA,NA,NA,NA,NA,37.369013821345,NA,NA,NA,NA,0.150011346611729,NA,NA,NA,NA,0,14.0047473956297,NA,400.755102443181,6.213,40.76,NA,14.0047573545046,8.93139368696023,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.334,NA,NA,NA,NA,2.14653477058962,132.7,NA,1.48177178546184,NA,NA,NA,NA,NA,2.92325470600766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN,1990,NA,32.8,NA,NA,NA,39.0195890623607,NA,NA,NA,NA,0.202623461089627,NA,NA,NA,NA,0,17.4486056958312,9.8494686990536,412.455491627525,6.152,39.81,NA,17.4486056958312,-5.47005377615478,NA,NA,NA,NA,NA,1.0880000591,NA,0,50.4090003967285,55.5,NA,NA,NA,NA,2.33979845728447,130.6,NA,1.78612131773577,NA,NA,NA,51.1436262510584,NA,2.9228111153741,NA,NA,NA,NA,NA,30.6097684499628,NA,63.2343234323432,73.2666351335301,NA,NA,NA,NA,NA,NA,NA,NA,28.9,NA,NA
SDN,1991,NA,24.5547637939453,NA,NA,NA,40.1843515959888,NA,NA,NA,NA,0.184177591098533,NA,NA,NA,NA,0,16.0839527333691,9.14372719139396,399.430574754665,6.091,48.55,NA,16.0839527333691,7.51091062588981,NA,NA,NA,NA,NA,NA,NA,NA,50.7029991149902,55.687,NA,NA,NA,NA,2.03468970857491,128.4,NA,1.3701114250568,NA,NA,NA,NA,NA,2.93847609650287,NA,NA,NA,NA,NA,31.7263862574182,NA,62.4924744130042,76.1651475663466,NA,NA,NA,NA,NA,NA,NA,15.0830001831055,NA,NA,NA
SDN,1992,NA,25.4284420013428,NA,NA,NA,38.5429544336647,NA,NA,NA,NA,0.159714320472417,NA,NA,NA,NA,0,14.8378434794288,8.57359755566463,386.728975610397,6.028,54.15,NA,14.8378434794288,6.57786138499603,NA,NA,NA,NA,NA,NA,NA,NA,51.0120010375977,55.899,NA,NA,NA,NA,2.25283694265238,126.1,645810,1.60639233223963,NA,NA,NA,NA,NA,2.95292586126889,NA,NA,NA,NA,NA,32.8918498998095,NA,66.6462668298654,77.3955866430771,NA,NA,NA,NA,NA,NA,NA,15.1719999313354,NA,NA,NA
